step,metric,value
341,grad_norm,0.5238405466079712
341,learning_rate,0.0001349036402569593
341,mean_token_accuracy,0.5404498800635338
341,epoch,0.7292167869553595
342,loss,1.8803
342,grad_norm,0.502885103225708
342,learning_rate,0.00013383297644539615
342,mean_token_accuracy,0.5660570040345192
342,epoch,0.731355252606255
343,loss,1.9674
343,grad_norm,0.4765157699584961
343,learning_rate,0.000132762312633833
343,mean_token_accuracy,0.5323876775801182
343,epoch,0.7334937182571505
344,loss,1.8324
344,grad_norm,0.6287440657615662
344,learning_rate,0.0001316916488222698
344,mean_token_accuracy,0.5616802498698235
344,epoch,0.735632183908046
345,loss,1.8561
345,grad_norm,0.5082112550735474
345,learning_rate,0.00013062098501070662
345,mean_token_accuracy,0.5607388615608215
345,epoch,0.7377706495589414
346,loss,1.7927
346,grad_norm,0.8555862903594971
346,learning_rate,0.00012955032119914349
346,mean_token_accuracy,0.57619359344244
346,epoch,0.7399091152098369
347,loss,1.8873
347,grad_norm,0.5355240702629089
347,learning_rate,0.0001284796573875803
347,mean_token_accuracy,0.5513284131884575
347,epoch,0.7420475808607324
348,loss,1.8653
348,grad_norm,0.6707923412322998
348,learning_rate,0.0001274089935760171
348,mean_token_accuracy,0.5655227676033974
348,epoch,0.7441860465116279
349,loss,1.8415
349,grad_norm,0.778221070766449
349,learning_rate,0.00012633832976445398
349,mean_token_accuracy,0.5702303349971771
349,epoch,0.7463245121625234
350,loss,1.8659
350,grad_norm,0.5317275524139404
350,learning_rate,0.0001252676659528908
350,mean_token_accuracy,0.5607820525765419
350,epoch,0.7484629778134189
351,loss,1.8581
351,grad_norm,0.5999650359153748
351,learning_rate,0.00012419700214132763
351,mean_token_accuracy,0.5601308569312096
351,epoch,0.7506014434643143
352,loss,1.8949
352,grad_norm,0.5022646188735962
352,learning_rate,0.00012312633832976445
352,mean_token_accuracy,0.5538771077990532
352,epoch,0.7527399091152098
353,loss,1.8537
353,grad_norm,0.5230920314788818
353,learning_rate,0.0001220556745182013
353,mean_token_accuracy,0.5620848536491394
353,epoch,0.7548783747661053
354,loss,1.8955
354,grad_norm,0.6018786430358887
354,learning_rate,0.00012098501070663811
354,mean_token_accuracy,0.5510303750634193
354,epoch,0.7570168404170008
355,loss,1.8792
355,grad_norm,0.5863181352615356
355,learning_rate,0.00011991434689507495
355,mean_token_accuracy,0.5605396702885628
355,epoch,0.7591553060678963
356,loss,1.8639
356,grad_norm,0.5142868161201477
356,learning_rate,0.00011884368308351178
356,mean_token_accuracy,0.557566449046135
356,epoch,0.7612937717187918
357,loss,2.002
357,grad_norm,0.47813665866851807
357,learning_rate,0.0001177730192719486
357,mean_token_accuracy,0.5241342298686504
357,epoch,0.7634322373696872
358,loss,1.9012
358,grad_norm,0.5696936249732971
358,learning_rate,0.00011670235546038545
358,mean_token_accuracy,0.5572445541620255
358,epoch,0.7655707030205827
359,loss,1.935
359,grad_norm,0.6613138914108276
359,learning_rate,0.00011563169164882227
359,mean_token_accuracy,0.5429479330778122
359,epoch,0.7677091686714782
360,loss,1.9228
360,grad_norm,0.49212515354156494
360,learning_rate,0.00011456102783725911
360,mean_token_accuracy,0.5492545738816261
360,epoch,0.7698476343223737
361,loss,1.8997
361,grad_norm,0.8061527013778687
361,learning_rate,0.00011349036402569593
361,mean_token_accuracy,0.5545279458165169
361,epoch,0.7719860999732692
362,loss,1.9136
362,grad_norm,0.5201936960220337
362,learning_rate,0.00011241970021413277
362,mean_token_accuracy,0.5512148514389992
362,epoch,0.7741245656241647
363,loss,1.9128
363,grad_norm,0.5358161926269531
363,learning_rate,0.00011134903640256959
363,mean_token_accuracy,0.549828551709652
363,epoch,0.7762630312750601
364,loss,1.8801
364,grad_norm,0.489212304353714
364,learning_rate,0.00011027837259100643
364,mean_token_accuracy,0.558299221098423
364,epoch,0.7784014969259556
365,loss,1.9024
365,grad_norm,0.69266676902771
365,learning_rate,0.00010920770877944326
365,mean_token_accuracy,0.5474965795874596
365,epoch,0.7805399625768511
366,loss,1.8885
366,grad_norm,0.5423116087913513
366,learning_rate,0.00010813704496788009
366,mean_token_accuracy,0.5466465502977371
366,epoch,0.7826784282277466
367,loss,1.8754
367,grad_norm,0.6466968655586243
367,learning_rate,0.00010706638115631693
367,mean_token_accuracy,0.5526169314980507
367,epoch,0.7848168938786421
368,loss,1.9122
368,grad_norm,0.5828035473823547
368,learning_rate,0.00010599571734475374
368,mean_token_accuracy,0.5453031584620476
368,epoch,0.7869553595295375
369,loss,1.8847
369,grad_norm,0.6305064558982849
369,learning_rate,0.00010492505353319058
369,mean_token_accuracy,0.5549423918128014
369,epoch,0.789093825180433
370,loss,1.8632
370,grad_norm,0.5004581809043884
370,learning_rate,0.00010385438972162742
370,mean_token_accuracy,0.5556041672825813
370,epoch,0.7912322908313285
371,loss,1.9507
371,grad_norm,0.5718324184417725
371,learning_rate,0.00010278372591006424
371,mean_token_accuracy,0.5385421738028526
371,epoch,0.793370756482224
372,loss,1.9798
372,grad_norm,0.5046064853668213
372,learning_rate,0.00010171306209850107
372,mean_token_accuracy,0.5307425409555435
372,epoch,0.7955092221331195
373,loss,1.8789
373,grad_norm,0.5132919549942017
373,learning_rate,0.0001006423982869379
373,mean_token_accuracy,0.5657837763428688
373,epoch,0.797647687784015
374,loss,1.9065
374,grad_norm,0.5007402300834656
374,learning_rate,9.957173447537474e-05
374,mean_token_accuracy,0.5463776141405106
374,epoch,0.7997861534349104
375,loss,1.897
375,grad_norm,0.5110432505607605
375,learning_rate,9.850107066381156e-05
375,mean_token_accuracy,0.5526631623506546
375,epoch,0.8019246190858059
376,loss,1.893
376,grad_norm,0.5057719349861145
376,learning_rate,9.743040685224839e-05
376,mean_token_accuracy,0.5515906363725662
376,epoch,0.8040630847367014
377,loss,1.874
377,grad_norm,0.46652764081954956
377,learning_rate,9.635974304068523e-05
377,mean_token_accuracy,0.5605609640479088
377,epoch,0.8062015503875969
378,loss,1.8941
378,grad_norm,0.4919034540653229
378,learning_rate,9.528907922912206e-05
378,mean_token_accuracy,0.5480583235621452
378,epoch,0.8083400160384924
379,loss,1.7983
379,grad_norm,0.7133565545082092
379,learning_rate,9.42184154175589e-05
379,mean_token_accuracy,0.5602205768227577
379,epoch,0.8104784816893879
380,loss,2.0295
380,grad_norm,0.5116666555404663
380,learning_rate,9.314775160599571e-05
380,mean_token_accuracy,0.5223904736340046
380,epoch,0.8126169473402833
381,loss,1.9221
381,grad_norm,0.47798559069633484
381,learning_rate,9.207708779443255e-05
381,mean_token_accuracy,0.5523925945162773
381,epoch,0.8147554129911788
382,loss,1.9001
382,grad_norm,0.5041576623916626
382,learning_rate,9.100642398286938e-05
382,mean_token_accuracy,0.5560421571135521
382,epoch,0.8168938786420743
383,loss,1.9204
383,grad_norm,0.6054159998893738
383,learning_rate,8.99357601713062e-05
383,mean_token_accuracy,0.5473492965102196
383,epoch,0.8190323442929698
384,loss,1.8697
384,grad_norm,0.47957292199134827
384,learning_rate,8.886509635974304e-05
384,mean_token_accuracy,0.5670513734221458
384,epoch,0.8211708099438653
385,loss,1.8703
385,grad_norm,0.615627110004425
385,learning_rate,8.779443254817987e-05
385,mean_token_accuracy,0.5564882680773735
385,epoch,0.8233092755947607
386,loss,1.8502
386,grad_norm,0.49777117371559143
386,learning_rate,8.672376873661671e-05
386,mean_token_accuracy,0.5505265519022942
386,epoch,0.8254477412456562
387,loss,1.9381
387,grad_norm,0.5194291472434998
387,learning_rate,8.565310492505352e-05
387,mean_token_accuracy,0.5420999675989151
387,epoch,0.8275862068965517
388,loss,1.9186
388,grad_norm,0.5292841196060181
388,learning_rate,8.458244111349036e-05
388,mean_token_accuracy,0.549449011683464
388,epoch,0.8297246725474472
389,loss,1.9108
389,grad_norm,0.5103658437728882
389,learning_rate,8.35117773019272e-05
389,mean_token_accuracy,0.5450845509767532
389,epoch,0.8318631381983427
390,loss,1.8248
390,grad_norm,0.5232927799224854
390,learning_rate,8.244111349036403e-05
390,mean_token_accuracy,0.5748745054006577
390,epoch,0.8340016038492382
391,loss,1.9065
391,grad_norm,0.5137227773666382
391,learning_rate,8.137044967880086e-05
391,mean_token_accuracy,0.5496615692973137
391,epoch,0.8361400695001336
392,loss,1.9836
392,grad_norm,0.5222035050392151
392,learning_rate,8.029978586723768e-05
392,mean_token_accuracy,0.5389245226979256
392,epoch,0.8382785351510291
393,loss,1.7937
393,grad_norm,0.5841726660728455
393,learning_rate,7.922912205567452e-05
393,mean_token_accuracy,0.5708589553833008
393,epoch,0.8404170008019246
394,loss,1.961
394,grad_norm,0.49556493759155273
394,learning_rate,7.815845824411135e-05
394,mean_token_accuracy,0.5405352339148521
394,epoch,0.8425554664528201
395,loss,1.9549
395,grad_norm,0.545484185218811
395,learning_rate,7.708779443254818e-05
395,mean_token_accuracy,0.5391674637794495
395,epoch,0.8446939321037156
396,loss,1.7191
396,grad_norm,0.6094967722892761
396,learning_rate,7.601713062098502e-05
396,mean_token_accuracy,0.5946247577667236
396,epoch,0.846832397754611
397,loss,1.8521
397,grad_norm,0.5756078958511353
397,learning_rate,7.494646680942184e-05
397,mean_token_accuracy,0.5509401634335518
397,epoch,0.8489708634055065
398,loss,1.9691
398,grad_norm,0.5596945285797119
398,learning_rate,7.387580299785867e-05
398,mean_token_accuracy,0.5380810871720314
398,epoch,0.851109329056402
399,loss,1.9795
399,grad_norm,0.4819713234901428
399,learning_rate,7.28051391862955e-05
399,mean_token_accuracy,0.5303481593728065
399,epoch,0.8532477947072975
400,loss,1.8539
400,grad_norm,0.5275693535804749
400,learning_rate,7.173447537473234e-05
400,mean_token_accuracy,0.5642535388469696
400,epoch,0.855386260358193
400,eval_loss,1.8834202289581299
400,eval_runtime,1178.8308
400,eval_samples_per_second,1.411
400,eval_steps_per_second,0.706
400,eval_mean_token_accuracy,0.556563475025961
400,epoch,0.855386260358193
401,loss,1.8551
401,grad_norm,0.6019548773765564
401,learning_rate,7.066381156316918e-05
401,mean_token_accuracy,0.5693529173731804
401,epoch,0.8575247260090885
402,loss,1.9298
402,grad_norm,0.5022005438804626
402,learning_rate,6.959314775160599e-05
402,mean_token_accuracy,0.5383438467979431
402,epoch,0.859663191659984
403,loss,1.8498
403,grad_norm,0.5766491889953613
403,learning_rate,6.852248394004283e-05
403,mean_token_accuracy,0.5587179958820343
403,epoch,0.8618016573108794
404,loss,1.9237
404,grad_norm,0.5345173478126526
404,learning_rate,6.745182012847966e-05
404,mean_token_accuracy,0.5477775931358337
404,epoch,0.8639401229617749
405,loss,1.9219
405,grad_norm,0.5457330942153931
405,learning_rate,6.63811563169165e-05
405,mean_token_accuracy,0.554482601583004
405,epoch,0.8660785886126704
406,loss,1.8622
406,grad_norm,0.5242379903793335
406,learning_rate,6.531049250535331e-05
406,mean_token_accuracy,0.5713963359594345
406,epoch,0.8682170542635659
407,loss,1.8046
407,grad_norm,0.5216869115829468
407,learning_rate,6.423982869379015e-05
407,mean_token_accuracy,0.5745307803153992
407,epoch,0.8703555199144614
408,loss,1.9411
408,grad_norm,0.5231103301048279
408,learning_rate,6.316916488222699e-05
408,mean_token_accuracy,0.5409215986728668
408,epoch,0.8724939855653568
409,loss,1.9149
409,grad_norm,0.517668604850769
409,learning_rate,6.209850107066382e-05
409,mean_token_accuracy,0.5421781837940216
409,epoch,0.8746324512162523
410,loss,1.9235
410,grad_norm,0.5397065281867981
410,learning_rate,6.102783725910065e-05
410,mean_token_accuracy,0.5433225557208061
410,epoch,0.8767709168671478
411,loss,1.8896
411,grad_norm,0.5773217082023621
411,learning_rate,5.9957173447537476e-05
411,mean_token_accuracy,0.5536110103130341
411,epoch,0.8789093825180433
412,loss,1.8954
412,grad_norm,0.5233736634254456
412,learning_rate,5.88865096359743e-05
412,mean_token_accuracy,0.5430803745985031
412,epoch,0.8810478481689388
413,loss,1.9899
413,grad_norm,0.5263972282409668
413,learning_rate,5.7815845824411136e-05
413,mean_token_accuracy,0.5311765149235725
413,epoch,0.8831863138198343
414,loss,1.8728
414,grad_norm,0.5142413377761841
414,learning_rate,5.674518201284796e-05
414,mean_token_accuracy,0.5571661591529846
414,epoch,0.8853247794707297
415,loss,1.8728
415,grad_norm,0.6237434148788452
415,learning_rate,5.5674518201284796e-05
415,mean_token_accuracy,0.5563968941569328
415,epoch,0.8874632451216252
416,loss,1.858
416,grad_norm,0.45360279083251953
416,learning_rate,5.460385438972163e-05
416,mean_token_accuracy,0.5545396134257317
416,epoch,0.8896017107725207
417,loss,1.8934
417,grad_norm,0.5086666345596313
417,learning_rate,5.353319057815846e-05
417,mean_token_accuracy,0.5631794184446335
417,epoch,0.8917401764234162
418,loss,1.8483
418,grad_norm,0.46476471424102783
418,learning_rate,5.246252676659529e-05
418,mean_token_accuracy,0.5676689594984055
418,epoch,0.8938786420743117
419,loss,1.9404
419,grad_norm,0.49139678478240967
419,learning_rate,5.139186295503212e-05
419,mean_token_accuracy,0.5423472747206688
419,epoch,0.8960171077252072
420,loss,1.9003
420,grad_norm,0.4488128423690796
420,learning_rate,5.032119914346895e-05
420,mean_token_accuracy,0.5560571700334549
420,epoch,0.8981555733761026
421,loss,1.9406
421,grad_norm,0.5228227972984314
421,learning_rate,4.925053533190578e-05
421,mean_token_accuracy,0.5439807660877705
421,epoch,0.9002940390269981
422,loss,1.959
422,grad_norm,0.4660816192626953
422,learning_rate,4.8179871520342616e-05
422,mean_token_accuracy,0.5386356636881828
422,epoch,0.9024325046778936
423,loss,1.8094
423,grad_norm,0.6363135576248169
423,learning_rate,4.710920770877945e-05
423,mean_token_accuracy,0.5697624981403351
423,epoch,0.9045709703287891
424,loss,1.953
424,grad_norm,0.5166704654693604
424,learning_rate,4.6038543897216276e-05
424,mean_token_accuracy,0.536245808005333
424,epoch,0.9067094359796846
425,loss,1.9547
425,grad_norm,0.4761844277381897
425,learning_rate,4.49678800856531e-05
425,mean_token_accuracy,0.53995081782341
425,epoch,0.90884790163058
426,loss,1.9372
426,grad_norm,0.4644012153148651
426,learning_rate,4.3897216274089935e-05
426,mean_token_accuracy,0.5398740023374557
426,epoch,0.9109863672814755
427,loss,1.8749
427,grad_norm,0.49859488010406494
427,learning_rate,4.282655246252676e-05
427,mean_token_accuracy,0.5554890185594559
427,epoch,0.913124832932371
428,loss,1.8734
428,grad_norm,0.5455114245414734
428,learning_rate,4.17558886509636e-05
428,mean_token_accuracy,0.5651242285966873
428,epoch,0.9152632985832665
429,loss,1.8909
429,grad_norm,0.6104198694229126
429,learning_rate,4.068522483940043e-05
429,mean_token_accuracy,0.558665506541729
429,epoch,0.917401764234162
430,loss,1.7445
430,grad_norm,0.5233219265937805
430,learning_rate,3.961456102783726e-05
430,mean_token_accuracy,0.5802273452281952
430,epoch,0.9195402298850575
431,loss,1.9463
431,grad_norm,0.5515631437301636
431,learning_rate,3.854389721627409e-05
431,mean_token_accuracy,0.54219139367342
431,epoch,0.9216786955359529
432,loss,1.9094
432,grad_norm,0.508284330368042
432,learning_rate,3.747323340471092e-05
432,mean_token_accuracy,0.5455537438392639
432,epoch,0.9238171611868484
433,loss,1.7739
433,grad_norm,0.5412402153015137
433,learning_rate,3.640256959314775e-05
433,mean_token_accuracy,0.5758166536688805
433,epoch,0.9259556268377439
434,loss,1.7956
434,grad_norm,0.5519775748252869
434,learning_rate,3.533190578158459e-05
434,mean_token_accuracy,0.5708263292908669
434,epoch,0.9280940924886394
435,loss,1.9775
435,grad_norm,0.5686647295951843
435,learning_rate,3.4261241970021415e-05
435,mean_token_accuracy,0.540907233953476
435,epoch,0.9302325581395349
436,loss,1.881
436,grad_norm,0.7698764801025391
436,learning_rate,3.319057815845825e-05
436,mean_token_accuracy,0.5536439195275307
436,epoch,0.9323710237904304
437,loss,1.8187
437,grad_norm,0.6043464541435242
437,learning_rate,3.2119914346895075e-05
437,mean_token_accuracy,0.5667648389935493
437,epoch,0.9345094894413258
438,loss,1.8382
438,grad_norm,0.515319287776947
438,learning_rate,3.104925053533191e-05
438,mean_token_accuracy,0.5587253421545029
438,epoch,0.9366479550922213
439,loss,1.9154
439,grad_norm,0.4847327172756195
439,learning_rate,2.9978586723768738e-05
439,mean_token_accuracy,0.5450716018676758
439,epoch,0.9387864207431168
440,loss,1.9323
440,grad_norm,0.4649476706981659
440,learning_rate,2.8907922912205568e-05
440,mean_token_accuracy,0.5491904020309448
440,epoch,0.9409248863940123
441,loss,1.9354
441,grad_norm,0.5498303174972534
441,learning_rate,2.7837259100642398e-05
441,mean_token_accuracy,0.5478866994380951
441,epoch,0.9430633520449078
442,loss,1.7861
442,grad_norm,0.5488293766975403
442,learning_rate,2.676659528907923e-05
442,mean_token_accuracy,0.5665985569357872
442,epoch,0.9452018176958032
443,loss,1.9607
443,grad_norm,0.4882729649543762
443,learning_rate,2.569593147751606e-05
443,mean_token_accuracy,0.547919400036335
443,epoch,0.9473402833466987
444,loss,1.8568
444,grad_norm,0.47503921389579773
444,learning_rate,2.462526766595289e-05
444,mean_token_accuracy,0.5537953525781631
444,epoch,0.9494787489975942
445,loss,1.8967
445,grad_norm,0.4561295211315155
445,learning_rate,2.3554603854389724e-05
445,mean_token_accuracy,0.5533375069499016
445,epoch,0.9516172146484897
446,loss,1.9689
446,grad_norm,0.45091140270233154
446,learning_rate,2.248394004282655e-05
446,mean_token_accuracy,0.535031832754612
446,epoch,0.9537556802993852
447,loss,1.9469
447,grad_norm,0.4834977686405182
447,learning_rate,2.141327623126338e-05
447,mean_token_accuracy,0.537217952311039
447,epoch,0.9558941459502807
448,loss,1.9459
448,grad_norm,0.48809319734573364
448,learning_rate,2.0342612419700214e-05
448,mean_token_accuracy,0.5368246585130692
448,epoch,0.9580326116011761
449,loss,1.7848
449,grad_norm,0.6652267575263977
449,learning_rate,1.9271948608137044e-05
449,mean_token_accuracy,0.5769562125205994
449,epoch,0.9601710772520716
450,loss,1.8839
450,grad_norm,0.5303860306739807
450,learning_rate,1.8201284796573874e-05
450,mean_token_accuracy,0.5562477111816406
450,epoch,0.9623095429029671
451,loss,1.8864
451,grad_norm,0.5615419149398804
451,learning_rate,1.7130620985010707e-05
451,mean_token_accuracy,0.5603573769330978
451,epoch,0.9644480085538626
452,loss,1.8544
452,grad_norm,0.521674633026123
452,learning_rate,1.6059957173447537e-05
452,mean_token_accuracy,0.5591121688485146
452,epoch,0.9665864742047581
453,loss,1.8245
453,grad_norm,0.6844531893730164
453,learning_rate,1.4989293361884369e-05
453,mean_token_accuracy,0.5691971555352211
453,epoch,0.9687249398556536
454,loss,1.8468
454,grad_norm,0.5068480968475342
454,learning_rate,1.3918629550321199e-05
454,mean_token_accuracy,0.5681030377745628
454,epoch,0.970863405506549
455,loss,1.9414
455,grad_norm,0.5780751705169678
455,learning_rate,1.284796573875803e-05
455,mean_token_accuracy,0.5480491816997528
455,epoch,0.9730018711574445
456,loss,1.7999
456,grad_norm,0.5591640472412109
456,learning_rate,1.1777301927194862e-05
456,mean_token_accuracy,0.5719518586993217
456,epoch,0.97514033680834
457,loss,1.8955
457,grad_norm,0.5260953903198242
457,learning_rate,1.070663811563169e-05
457,mean_token_accuracy,0.5526595711708069
457,epoch,0.9772788024592355
458,loss,1.9062
458,grad_norm,0.5389512777328491
458,learning_rate,9.635974304068522e-06
458,mean_token_accuracy,0.5610373616218567
458,epoch,0.979417268110131
459,loss,1.8621
459,grad_norm,0.5122535824775696
459,learning_rate,8.565310492505354e-06
459,mean_token_accuracy,0.5635021179914474
459,epoch,0.9815557337610264
460,loss,1.9703
460,grad_norm,0.4812186658382416
460,learning_rate,7.4946466809421845e-06
460,mean_token_accuracy,0.535684734582901
460,epoch,0.9836941994119219
461,loss,1.8776
461,grad_norm,0.47656676173210144
461,learning_rate,6.423982869379015e-06
461,mean_token_accuracy,0.5547597259283066
461,epoch,0.9858326650628174
462,loss,1.838
462,grad_norm,0.5014994740486145
462,learning_rate,5.353319057815845e-06
462,mean_token_accuracy,0.5639491602778435
462,epoch,0.9879711307137129
463,loss,1.9392
463,grad_norm,0.4880651533603668
463,learning_rate,4.282655246252677e-06
463,mean_token_accuracy,0.5415464863181114
463,epoch,0.9901095963646084
464,loss,1.8544
464,grad_norm,0.5364763736724854
464,learning_rate,3.2119914346895077e-06
464,mean_token_accuracy,0.5649782791733742
464,epoch,0.9922480620155039
465,loss,1.8795
465,grad_norm,0.5133551359176636
465,learning_rate,2.1413276231263384e-06
465,mean_token_accuracy,0.5533641949295998
465,epoch,0.9943865276663993
466,loss,1.9198
466,grad_norm,0.5224428176879883
466,learning_rate,1.0706638115631692e-06
466,mean_token_accuracy,0.544498547911644
466,epoch,0.9965249933172948
467,loss,1.8553
467,grad_norm,0.5033870339393616
467,learning_rate,0.0
467,mean_token_accuracy,0.5530587136745453
467,epoch,0.9986634589681903
467,train_runtime,25011.6916
467,train_samples_per_second,0.598
467,train_steps_per_second,0.019
467,total_flos,1807335624802304.0
467,train_loss,1.9483577130438174
467,epoch,0.9986634589681903
467,eval_loss,1.875980257987976
467,eval_runtime,1176.9166
467,eval_samples_per_second,1.413
467,eval_steps_per_second,0.707
467,eval_mean_token_accuracy,0.5575964519252571
467,epoch,0.9986634589681903
